"","date","county_code","N","N_prev"
"818","01.06.2022","county03",0,6
"819","02.06.2022","county03",1,5
"820","03.06.2022","county03",2,5
"821","04.06.2022","county03",1,5
"822","05.06.2022","county03",2,6
"823","06.06.2022","county03",0,5
"824","07.06.2022","county03",4,6
"825","08.06.2022","county03",5,10
"826","09.06.2022","county03",3,12
"827","10.06.2022","county03",4,12
"828","11.06.2022","county03",4,13
"829","12.06.2022","county03",3,15
"830","13.06.2022","county03",3,16
"831","14.06.2022","county03",2,11
"832","15.06.2022","county03",2,9
"833","16.06.2022","county03",7,12
"834","17.06.2022","county03",6,14
"835","18.06.2022","county03",3,17
"836","19.06.2022","county03",7,23
"837","20.06.2022","county03",4,17
"838","21.06.2022","county03",8,18
"839","22.06.2022","county03",2,13
"840","23.06.2022","county03",4,19
"841","24.06.2022","county03",4,14
"842","25.06.2022","county03",5,18
"843","26.06.2022","county03",2,21
"844","27.06.2022","county03",2,20
"845","28.06.2022","county03",3,19
"846","29.06.2022","county03",3,17
"847","30.06.2022","county03",4,14
"848","01.07.2022","county03",8,19
"849","02.07.2022","county03",2,20
"850","03.07.2022","county03",2,19
"851","04.07.2022","county03",0,12
"852","05.07.2022","county03",3,10
"853","06.07.2022","county03",3,10
"854","07.07.2022","county03",0,5
"855","08.07.2022","county03",3,6
"856","09.07.2022","county03",2,8
"857","10.07.2022","county03",7,14
"858","11.07.2022","county03",2,15
"859","12.07.2022","county03",0,5
"860","13.07.2022","county03",3,7
"861","14.07.2022","county03",1,4
"862","15.07.2022","county03",1,3
"863","16.07.2022","county03",0,3
"864","17.07.2022","county03",3,5
"865","18.07.2022","county03",2,5
"866","19.07.2022","county03",2,6
"867","20.07.2022","county03",2,6
"868","21.07.2022","county03",4,8
"869","22.07.2022","county03",3,8
"870","23.07.2022","county03",2,9
"871","24.07.2022","county03",3,12
"872","25.07.2022","county03",3,11
"873","26.07.2022","county03",4,12
"874","27.07.2022","county03",6,17
"875","28.07.2022","county03",2,15
"876","29.07.2022","county03",1,9
"877","30.07.2022","county03",2,10
"878","31.07.2022","county03",3,12
"879","01.08.2022","county03",4,11
"880","02.08.2022","county03",4,11
"881","03.08.2022","county03",3,11
"882","04.08.2022","county03",4,15
"883","05.08.2022","county03",0,8
"884","06.08.2022","county03",4,11
"885","07.08.2022","county03",5,17
"886","08.08.2022","county03",4,16
"887","09.08.2022","county03",2,14
"888","10.08.2022","county03",1,12
"889","11.08.2022","county03",3,11
"890","12.08.2022","county03",4,13
"891","13.08.2022","county03",1,14
"892","14.08.2022","county03",3,15
"893","15.08.2022","county03",1,8
"894","16.08.2022","county03",1,4
"895","17.08.2022","county03",2,4
"896","18.08.2022","county03",1,5
"897","19.08.2022","county03",5,8
"898","20.08.2022","county03",1,9
"899","21.08.2022","county03",0,9
"900","22.08.2022","county03",1,6
"901","23.08.2022","county03",1,7
"902","24.08.2022","county03",1,6
"903","25.08.2022","county03",1,6
"904","26.08.2022","county03",1,5
"905","27.08.2022","county03",0,5
"906","28.08.2022","county03",1,5
"907","29.08.2022","county03",2,7
"908","30.08.2022","county03",3,10
"909","31.08.2022","county03",0,6
"910","01.09.2022","county03",1,7
"911","02.09.2022","county03",0,5
"912","03.09.2022","county03",3,8
"913","04.09.2022","county03",0,6
"914","05.09.2022","county03",0,3
"915","06.09.2022","county03",0,2
"916","07.09.2022","county03",1,3
"917","08.09.2022","county03",2,5
"918","09.09.2022","county03",0,3
"919","10.09.2022","county03",0,2
"920","11.09.2022","county03",2,4
"921","12.09.2022","county03",0,0
"922","13.09.2022","county03",2,2
"923","14.09.2022","county03",0,4
"924","15.09.2022","county03",2,6
"925","16.09.2022","county03",0,5
"926","17.09.2022","county03",1,6
"927","18.09.2022","county03",2,8
"928","19.09.2022","county03",1,5
"929","20.09.2022","county03",2,6
"930","21.09.2022","county03",1,7
"931","22.09.2022","county03",3,7
"932","23.09.2022","county03",1,4
"933","24.09.2022","county03",2,6
"934","25.09.2022","county03",3,9
"935","26.09.2022","county03",2,10
"936","27.09.2022","county03",1,9
"937","28.09.2022","county03",2,9
"938","29.09.2022","county03",0,8
"939","30.09.2022","county03",3,6
"940","01.10.2022","county03",2,7
"941","02.10.2022","county03",0,5
"942","03.10.2022","county03",1,5
"943","04.10.2022","county03",2,6
"944","05.10.2022","county03",1,6
"945","06.10.2022","county03",2,7
"946","07.10.2022","county03",1,5
"947","08.10.2022","county03",0,5
"948","09.10.2022","county03",4,9
"949","10.10.2022","county03",0,8
"950","11.10.2022","county03",2,8
"951","12.10.2022","county03",1,7
"952","13.10.2022","county03",0,5
"953","14.10.2022","county03",1,2
"954","15.10.2022","county03",0,2
"955","16.10.2022","county03",2,4
"956","17.10.2022","county03",2,6
"957","18.10.2022","county03",3,9
"958","19.10.2022","county03",3,11
"959","20.10.2022","county03",3,9
"960","21.10.2022","county03",1,5
"961","22.10.2022","county03",2,7
"962","23.10.2022","county03",2,9
"963","24.10.2022","county03",2,8
"964","25.10.2022","county03",1,9
"965","26.10.2022","county03",3,10
"966","27.10.2022","county03",1,7
"967","28.10.2022","county03",5,10
"968","29.10.2022","county03",3,11
"969","30.10.2022","county03",3,12
"970","31.10.2022","county03",3,12
"971","01.11.2022","county03",5,12
"972","02.11.2022","county03",5,13
"973","03.11.2022","county03",4,15
"974","04.11.2022","county03",3,16
"975","05.11.2022","county03",2,16
"976","06.11.2022","county03",3,17
"977","07.11.2022","county03",5,14
"978","08.11.2022","county03",0,7
"979","09.11.2022","county03",5,11
"980","10.11.2022","county03",2,8
"981","11.11.2022","county03",4,7
"982","12.11.2022","county03",4,11
"983","13.11.2022","county03",4,15
"984","14.11.2022","county03",6,15
"985","15.11.2022","county03",4,15
"986","16.11.2022","county03",4,16
"987","17.11.2022","county03",3,14
"988","18.11.2022","county03",2,14
"989","19.11.2022","county03",1,16
"990","20.11.2022","county03",0,14
"991","21.11.2022","county03",3,13
"992","22.11.2022","county03",2,7
"993","23.11.2022","county03",4,11
"994","24.11.2022","county03",1,9
"995","25.11.2022","county03",2,9
"996","26.11.2022","county03",4,12
"997","27.11.2022","county03",3,12
"998","28.11.2022","county03",2,9
"999","29.11.2022","county03",5,8
"1000","30.11.2022","county03",7,13
"1001","01.12.2022","county03",4,10
"1002","02.12.2022","county03",5,9
"1003","03.12.2022","county03",4,10
"1004","04.12.2022","county03",6,15
"1005","05.12.2022","county03",7,15
"1006","06.12.2022","county03",2,10
"1007","07.12.2022","county03",4,14
"1008","08.12.2022","county03",5,17
"1009","09.12.2022","county03",5,15
"1010","10.12.2022","county03",5,18
"1011","11.12.2022","county03",11,28
"1012","12.12.2022","county03",5,29
"1013","13.12.2022","county03",5,27
"1014","14.12.2022","county03",3,27
"1015","15.12.2022","county03",1,25
"1016","16.12.2022","county03",1,21
"1017","17.12.2022","county03",4,21
"1018","18.12.2022","county03",6,27
"1019","19.12.2022","county03",0,23
"1020","20.12.2022","county03",0,23
"1021","06.03.2020","county11",0,0
"1022","07.03.2020","county11",0,0
"1023","08.03.2020","county11",0,0
"1024","09.03.2020","county11",0,0
"1025","10.03.2020","county11",0,0
"1026","11.03.2020","county11",0,0
"1027","12.03.2020","county11",0,0
"1028","13.03.2020","county11",0,0
"1029","14.03.2020","county11",0,0
"1030","15.03.2020","county11",0,0
"1031","16.03.2020","county11",5,5
"1032","17.03.2020","county11",1,6
"1033","18.03.2020","county11",0,5
"1034","19.03.2020","county11",3,8
"1035","20.03.2020","county11",7,14
"1036","21.03.2020","county11",2,14
"1037","22.03.2020","county11",1,12
"1038","23.03.2020","county11",6,18
"1039","24.03.2020","county11",1,18
"1040","25.03.2020","county11",2,19
"1041","26.03.2020","county11",1,18
"1042","27.03.2020","county11",1,15
"1043","28.03.2020","county11",1,16
"1044","29.03.2020","county11",0,14
"1045","30.03.2020","county11",1,13
"1046","31.03.2020","county11",2,15
"1047","01.04.2020","county11",0,13
"1048","02.04.2020","county11",1,14
"1049","03.04.2020","county11",0,14
"1050","04.04.2020","county11",1,14
"1051","05.04.2020","county11",0,12
"1052","06.04.2020","county11",0,6
"1053","07.04.2020","county11",1,5
"1054","08.04.2020","county11",1,6
"1055","09.04.2020","county11",0,6
"1056","10.04.2020","county11",0,6
"1057","11.04.2020","county11",1,7
"1058","12.04.2020","county11",0,6
"1059","13.04.2020","county11",0,6
"1060","14.04.2020","county11",0,5
"1061","15.04.2020","county11",0,5
"1062","16.04.2020","county11",0,4
"1063","17.04.2020","county11",0,4
"1064","18.04.2020","county11",1,5
"1065","19.04.2020","county11",0,5
"1066","20.04.2020","county11",0,5
"1067","21.04.2020","county11",0,5
"1068","22.04.2020","county11",0,5
"1069","23.04.2020","county11",0,4
"1070","24.04.2020","county11",0,3
"1071","25.04.2020","county11",0,3
"1072","26.04.2020","county11",0,3
"1073","27.04.2020","county11",0,3
"1074","28.04.2020","county11",0,3
"1075","29.04.2020","county11",0,3
"1076","30.04.2020","county11",0,2
"1077","01.05.2020","county11",0,2
"1078","02.05.2020","county11",0,2
"1079","03.05.2020","county11",0,2
"1080","04.05.2020","county11",0,2
"1081","05.05.2020","county11",0,2
"1082","06.05.2020","county11",0,2
"1083","07.05.2020","county11",0,2
"1084","08.05.2020","county11",0,2
"1085","09.05.2020","county11",0,2
"1086","10.05.2020","county11",0,2
"1087","11.05.2020","county11",0,2
"1088","12.05.2020","county11",0,2
"1089","13.05.2020","county11",0,2
"1090","14.05.2020","county11",0,2
"1091","15.05.2020","county11",0,2
"1092","16.05.2020","county11",0,2
"1093","17.05.2020","county11",0,2
"1094","18.05.2020","county11",0,1
"1095","19.05.2020","county11",0,1
"1096","20.05.2020","county11",0,1
"1097","21.05.2020","county11",0,1
"1098","22.05.2020","county11",0,1
"1099","23.05.2020","county11",0,1
"1100","24.05.2020","county11",0,1
"1101","25.05.2020","county11",0,1
"1102","26.05.2020","county11",0,1
"1103","27.05.2020","county11",0,1
"1104","28.05.2020","county11",0,1
"1105","29.05.2020","county11",0,1
"1106","30.05.2020","county11",0,1
"1107","31.05.2020","county11",0,1
"1108","01.06.2020","county11",0,1
"1109","02.06.2020","county11",0,1
"1110","03.06.2020","county11",0,1
"1111","04.06.2020","county11",0,1
"1112","05.06.2020","county11",0,1
"1113","06.06.2020","county11",0,1
"1114","07.06.2020","county11",0,1
"1115","08.06.2020","county11",0,1
"1116","09.06.2020","county11",0,1
"1117","10.06.2020","county11",0,1
"1118","11.06.2020","county11",0,1
"1119","12.06.2020","county11",0,1
"1120","13.06.2020","county11",0,1
"1121","14.06.2020","county11",0,1
"1122","15.06.2020","county11",0,1
"1123","16.06.2020","county11",0,1
"1124","17.06.2020","county11",0,1
"1125","18.06.2020","county11",0,1
"1126","19.06.2020","county11",0,1
"1127","20.06.2020","county11",0,1
"1128","21.06.2020","county11",0,1
"1129","22.06.2020","county11",0,1
"1130","23.06.2020","county11",0,1
"1131","24.06.2020","county11",0,1
"1132","25.06.2020","county11",0,1
"1133","26.06.2020","county11",0,1
"1134","27.06.2020","county11",0,1
"1135","28.06.2020","county11",0,1
"1136","29.06.2020","county11",0,1
"1137","30.06.2020","county11",0,1
"1138","01.07.2020","county11",0,1
"1139","02.07.2020","county11",0,1
"1140","03.07.2020","county11",0,1
"1141","04.07.2020","county11",0,1
"1142","05.07.2020","county11",0,1
"1143","06.07.2020","county11",0,1
"1144","07.07.2020","county11",0,1
"1145","08.07.2020","county11",0,1
"1146","09.07.2020","county11",0,1
"1147","10.07.2020","county11",0,1
"1148","11.07.2020","county11",0,1
"1149","12.07.2020","county11",0,1
"1150","13.07.2020","county11",0,1
"1151","14.07.2020","county11",0,1
"1152","15.07.2020","county11",0,1
"1153","16.07.2020","county11",0,1
"1154","17.07.2020","county11",0,1
"1155","18.07.2020","county11",0,1
"1156","19.07.2020","county11",0,1
"1157","20.07.2020","county11",0,1
"1158","21.07.2020","county11",0,1
"1159","22.07.2020","county11",0,1
"1160","23.07.2020","county11",0,1
"1161","24.07.2020","county11",0,1
"1162","25.07.2020","county11",0,1
"1163","26.07.2020","county11",0,1
"1164","27.07.2020","county11",0,0
"1165","28.07.2020","county11",0,0
"1166","29.07.2020","county11",0,0
"1167","30.07.2020","county11",0,0
"1168","31.07.2020","county11",0,0
"1169","01.08.2020","county11",0,0
"1170","02.08.2020","county11",0,0
"1171","03.08.2020","county11",0,0
"1172","04.08.2020","county11",0,0
"1173","05.08.2020","county11",0,0
"1174","06.08.2020","county11",0,0
"1175","07.08.2020","county11",0,0
"1176","08.08.2020","county11",0,0
"1177","09.08.2020","county11",0,0
"1178","10.08.2020","county11",0,0
"1179","11.08.2020","county11",0,0
"1180","12.08.2020","county11",0,0
"1181","13.08.2020","county11",0,0
"1182","14.08.2020","county11",0,0
"1183","15.08.2020","county11",0,0
"1184","16.08.2020","county11",0,0
"1185","17.08.2020","county11",0,0
"1186","18.08.2020","county11",0,0
"1187","19.08.2020","county11",0,0
"1188","20.08.2020","county11",0,0
"1189","21.08.2020","county11",0,0
"1190","22.08.2020","county11",0,0
"1191","23.08.2020","county11",0,0
"1192","24.08.2020","county11",0,0
"1193","25.08.2020","county11",0,0
"1194","26.08.2020","county11",0,0
"1195","27.08.2020","county11",0,0
"1196","28.08.2020","county11",0,0
"1197","29.08.2020","county11",0,0
"1198","30.08.2020","county11",0,0
"1199","31.08.2020","county11",0,0
"1200","01.09.2020","county11",0,0
"1201","02.09.2020","county11",0,0
"1202","03.09.2020","county11",0,0
"1203","04.09.2020","county11",0,0
"1204","05.09.2020","county11",0,0
"1205","06.09.2020","county11",0,0
"1206","07.09.2020","county11",0,0
"1207","08.09.2020","county11",0,0
"1208","09.09.2020","county11",0,0
"1209","10.09.2020","county11",0,0
"1210","11.09.2020","county11",0,0
"1211","12.09.2020","county11",1,1
"1212","13.09.2020","county11",0,1
"1213","14.09.2020","county11",0,0
"1214","15.09.2020","county11",0,0
"1215","16.09.2020","county11",0,0
"1216","17.09.2020","county11",0,0
"1217","18.09.2020","county11",0,0
"1218","19.09.2020","county11",0,0
"1219","20.09.2020","county11",0,0
"1220","21.09.2020","county11",0,0
"1221","22.09.2020","county11",0,0
"1222","23.09.2020","county11",1,1
"1223","24.09.2020","county11",1,2
"1224","25.09.2020","county11",0,2
"1225","26.09.2020","county11",0,2
"1226","27.09.2020","county11",0,1
"1227","28.09.2020","county11",1,2
"1228","29.09.2020","county11",1,2
"1229","30.09.2020","county11",1,3
"1230","01.10.2020","county11",2,5
"1231","02.10.2020","county11",1,3
"1232","03.10.2020","county11",0,2
"1233","04.10.2020","county11",0,1
"1234","05.10.2020","county11",0,0
"1235","06.10.2020","county11",0,0
"1236","07.10.2020","county11",1,1
"1237","08.10.2020","county11",0,1
"1238","09.10.2020","county11",0,0
"1239","10.10.2020","county11",0,0
"1240","11.10.2020","county11",0,0
"1241","12.10.2020","county11",0,0
"1242","13.10.2020","county11",0,0
"1243","14.10.2020","county11",0,0
"1244","15.10.2020","county11",0,0
"1245","16.10.2020","county11",0,0
"1246","17.10.2020","county11",0,1
"1247","18.10.2020","county11",0,1
"1248","19.10.2020","county11",0,1
"1249","20.10.2020","county11",0,1
"1250","21.10.2020","county11",0,1
"1251","22.10.2020","county11",0,0
"1252","23.10.2020","county11",1,1
"1253","24.10.2020","county11",1,2
"1254","25.10.2020","county11",0,2
"1255","26.10.2020","county11",0,1
"1256","27.10.2020","county11",2,3
"1257","28.10.2020","county11",0,3
"1258","29.10.2020","county11",1,4
"1259","30.10.2020","county11",0,3
"1260","31.10.2020","county11",1,5
"1261","01.11.2020","county11",0,5
"1262","02.11.2020","county11",0,2
"1263","03.11.2020","county11",0,2
"1264","04.11.2020","county11",0,2
"1265","05.11.2020","county11",0,1
"1266","06.11.2020","county11",0,1
"1267","07.11.2020","county11",0,1
"1268","08.11.2020","county11",1,2
"1269","09.11.2020","county11",0,2
"1270","10.11.2020","county11",0,1
"1271","11.11.2020","county11",0,1
"1272","12.11.2020","county11",0,1
"1273","13.11.2020","county11",0,1
"1274","14.11.2020","county11",1,2
"1275","15.11.2020","county11",0,2
"1276","16.11.2020","county11",0,2
"1277","17.11.2020","county11",0,1
"1278","18.11.2020","county11",0,1
"1279","19.11.2020","county11",0,1
"1280","20.11.2020","county11",0,1
"1281","21.11.2020","county11",0,1
"1282","22.11.2020","county11",0,1
"1283","23.11.2020","county11",1,2
"1284","24.11.2020","county11",2,4
"1285","25.11.2020","county11",0,3
"1286","26.11.2020","county11",0,2
"1287","27.11.2020","county11",1,3
"1288","28.11.2020","county11",0,2
"1289","29.11.2020","county11",0,2
"1290","30.11.2020","county11",0,2
"1291","01.12.2020","county11",1,3
"1292","02.12.2020","county11",2,4
"1293","03.12.2020","county11",0,4
"1294","04.12.2020","county11",2,6
"1295","05.12.2020","county11",0,6
"1296","06.12.2020","county11",0,6
"1297","07.12.2020","county11",0,4
